default		00:00:09.590	9.59	00:00:09.770	9.77	00:00:00.180	0.18	n
default		00:00:11.395	11.395	00:00:13.525	13.525	00:00:02.130	2.13	n
default		00:00:14.570	14.57	00:00:15.760	15.76	00:00:01.190	1.19	n
default		00:00:24.755	24.755	00:00:26.675	26.675	00:00:01.920	1.92	n
default		00:00:29.570	29.57	00:00:44.020	44.02	00:00:14.450	14.45	n
default		00:00:45.680	45.68	00:00:48.570	48.57	00:00:02.890	2.89	n
default		00:00:49.835	49.835	00:00:51.945	51.945	00:00:02.110	2.11	n
default		00:01:05.790	65.79	00:01:06.020	66.02	00:00:00.230	0.23	n
default		00:01:10.695	70.695	00:01:35.826	95.826	00:00:25.131	25.131	n
default		00:01:53.478	113.478	00:01:56.260	116.26	00:00:02.782	2.782	n
default		00:02:08.108	128.108	00:02:08.434	128.434	00:00:00.326	0.326	?
default		00:02:16.727	136.727	00:02:18.749	138.749	00:00:02.022	2.022	nn
default		00:02:27.042	147.042	00:02:27.977	147.977	00:00:00.935	0.935	nn
default		00:02:36.965	156.965	00:02:43.574	163.574	00:00:06.609	6.609	o
default		00:02:48.018	168.018	00:02:48.605	168.605	00:00:00.587	0.587	n
default		00:02:49.725	169.725	00:02:50.138	170.138	00:00:00.413	0.413	n
