default		00:00:13.390	13.39	00:00:13.630	13.63	00:00:00.240	0.24	n
default		00:00:29.330	29.33	00:00:31.930	31.93	00:00:02.600	2.6	n
default		00:00:37.960	37.96	00:00:43.290	43.29	00:00:05.330	5.33	n
default		00:01:04.050	64.05	00:01:05.160	65.16	00:00:01.110	1.11	?
default		00:01:05.725	65.725	00:01:08.505	68.505	00:00:02.780	2.78	n
default		00:01:27.970	87.97	00:01:29.560	89.56	00:00:01.590	1.59	?
default		00:01:29.715	89.715	00:01:35.095	95.095	00:00:05.380	5.38	n
default		00:01:40.880	100.88	00:01:47.000	107.0	00:00:06.120	6.12	?
default		00:01:52.880	112.88	00:01:53.110	113.11	00:00:00.230	0.23	n
default		00:01:58.330	118.33	00:02:00.130	120.13	00:00:01.800	1.8	nn
default		00:02:02.070	122.07	00:02:03.690	123.69	00:00:01.620	1.62	nn
