default		00:00:10.419	10.419	00:00:23.580	23.58	00:00:13.161	13.161	n
default		00:00:26.011	26.011	00:00:26.801	26.801	00:00:00.790	0.79	n
default		00:00:28.437	28.437	00:00:28.523	28.523	00:00:00.086	0.086	n
default		00:00:29.702	29.702	00:00:30.579	30.579	00:00:00.877	0.877	n
default		00:00:49.172	49.172	00:00:49.270	49.27	00:00:00.098	0.098	?
default		00:00:54.172	54.172	00:00:55.777	55.777	00:00:01.605	1.605	n
default		00:01:09.703	69.703	00:01:10.098	70.098	00:00:00.395	0.395	n
default		00:01:14.444	74.444	00:01:18.505	78.505	00:00:04.061	4.061	n
default		00:01:26.653	86.653	00:01:27.283	87.283	00:00:00.630	0.63	n
default		00:01:36.419	96.419	00:01:38.839	98.839	00:00:02.420	2.42	n
default		00:01:41.221	101.221	00:01:41.616	101.616	00:00:00.395	0.395	n
default		00:01:42.554	102.554	00:01:42.949	102.949	00:00:00.395	0.395	n
default		00:01:48.912	108.912	00:01:49.233	109.233	00:00:00.321	0.321	n
default		00:01:51.011	111.011	00:01:51.813	111.813	00:00:00.802	0.802	n
default		00:01:53.363	113.363	00:01:53.783	113.783	00:00:00.420	0.42	n
default		00:01:54.117	114.117	00:01:54.413	114.413	00:00:00.296	0.296	n
