default		00:00:09.495	9.495	00:00:16.165	16.165	00:00:06.670	6.67	n
default		00:00:24.769	24.769	00:00:27.026	27.026	00:00:02.257	2.257	n
default		00:00:29.408	29.408	00:00:52.249	52.249	00:00:22.841	22.841	n
default		00:01:05.677	65.677	00:01:06.237	66.237	00:00:00.560	0.56	?
default		00:01:10.591	70.591	00:01:36.216	96.216	00:00:25.625	25.625	n
default		00:01:53.391	113.391	00:01:56.404	116.404	00:00:03.013	3.013	n
default		00:02:08.067	128.067	00:02:08.608	128.608	00:00:00.541	0.541	?
default		00:02:16.588	136.588	00:02:18.885	138.885	00:00:02.297	2.297	n
default		00:02:26.931	146.931	00:02:28.269	148.269	00:00:01.338	1.338	nn
default		00:02:36.958	156.958	00:02:43.674	163.674	00:00:06.716	6.716	?
default		00:02:48.026	168.026	00:02:49.418	169.418	00:00:01.392	1.392	?
default		00:02:49.499	169.499	00:02:50.215	170.215	00:00:00.716	0.716	n
