default		00:00:11.300	11.3	00:00:13.250	13.25	00:00:01.950	1.95	n
default		00:00:22.720	22.72	00:00:30.380	30.38	00:00:07.660	7.66	n
default		00:00:41.257	41.257	00:00:42.528	42.528	00:00:01.271	1.271	n
default		00:01:07.956	67.956	00:01:09.542	69.542	00:00:01.586	1.586	n
default		00:01:30.100	90.1	00:01:37.000	97.0	00:00:06.900	6.9	d
default		00:01:46.840	106.84	00:01:48.120	108.12	00:00:01.280	1.28	?
default		00:02:00.120	120.12	00:02:04.220	124.22	00:00:04.100	4.1	d
default		00:02:06.060	126.06	00:02:08.600	128.6	00:00:02.540	2.54	?
default		00:02:15.560	135.56	00:02:20.960	140.96	00:00:05.400	5.4	d
default		00:02:24.460	144.46	00:02:30.780	150.78	00:00:06.320	6.32	dd
