default		00:00:09.380	9.38	00:00:13.090	13.09	00:00:03.710	3.71	o
default		00:00:17.850	17.85	00:00:19.360	19.36	00:00:01.510	1.51	n
default		00:00:20.535	20.535	00:00:22.365	22.365	00:00:01.830	1.83	n
default		00:00:43.310	43.31	00:00:48.110	48.11	00:00:04.800	4.8	n
default		00:00:58.220	58.22	00:01:00.890	60.89	00:00:02.670	2.67	n
default		00:01:04.470	64.47	00:01:05.020	65.02	00:00:00.550	0.55	d
default		00:01:05.295	65.295	00:01:05.655	65.655	00:00:00.360	0.36	n
default		00:01:21.740	81.74	00:01:25.380	85.38	00:00:03.640	3.64	d
default		00:01:37.210	97.21	00:01:45.870	105.87	00:00:08.660	8.66	d
default		00:01:46.400	106.4	00:01:47.610	107.61	00:00:01.210	1.21	d
default		00:01:58.570	118.57	00:02:11.010	131.01	00:00:12.440	12.44	d
default		00:02:22.060	142.06	00:02:23.990	143.99	00:00:01.930	1.93	d
default		00:02:30.520	150.52	00:02:53.390	173.39	00:00:22.870	22.87	d
default		00:03:06.770	186.77	00:03:10.890	190.89	00:00:04.120	4.12	d
default		00:03:29.760	209.76	00:03:33.130	213.13	00:00:03.370	3.37	n
default		00:03:58.125	238.125	00:04:05.275	245.275	00:00:07.150	7.15	?
default		00:04:17.890	257.89	00:04:19.550	259.55	00:00:01.660	1.66	n
default		00:04:21.070	261.07	00:04:36.930	276.93	00:00:15.860	15.86	n
default		00:04:38.850	278.85	00:04:43.870	283.87	00:00:05.020	5.02	n
default		00:05:01.710	301.71	00:05:04.200	304.2	00:00:02.490	2.49	n
default		00:05:18.160	318.16	00:05:26.270	326.27	00:00:08.110	8.11	d
default		00:05:38.925	338.925	00:05:41.095	341.095	00:00:02.170	2.17	n
default		00:05:58.960	358.96	00:06:07.800	367.8	00:00:08.840	8.84	n
default		00:06:11.610	371.61	00:06:12.400	372.4	00:00:00.790	0.79	n
default		00:06:14.590	374.59	00:06:15.930	375.93	00:00:01.340	1.34	n
default		00:06:17.290	377.29	00:06:18.620	378.62	00:00:01.330	1.33	n
default		00:06:29.420	389.42	00:06:32.770	392.77	00:00:03.350	3.35	n
default		00:06:35.220	395.22	00:06:35.560	395.56	00:00:00.340	0.34	n
